"","version","version_season","season_name","season","full_name","castaway_id","castaway","age","city","state","episode","day","order","result","jury_status","original_tribe"
"167","AU","AU07","Survivor Australia: Blood vs. Water",7,"Michelle Chiang","AU0128","Michelle",33,"Sydney","New South Wales",18,36,19,"17th voted out","4th jury member","Blood"
"168","AU","AU07","Survivor Australia: Blood vs. Water",7,"Jordan Schmidt","AU0126","Jordan",29,NA,"Victoria",19,39,20,"18th voted out","5th jury member","Blood"
"169","AU","AU07","Survivor Australia: Blood vs. Water",7,"Samantha Gash","AU0030","Sam",37,"Melbourne","Victoria",20,40,21,"19th voted out","6th jury member","Blood"
"170","AU","AU07","Survivor Australia: Blood vs. Water",7,"David Goodchild","AU0123","David",51,NA,"Queensland",21,42,22,"20th voted out","7th jury member","Blood"
"171","AU","AU07","Survivor Australia: Blood vs. Water",7,"Jordie Hansen","AU0133","Jordie",25,NA,"Victoria",22,43,23,"21st voted out","8th jury member","Water"
"172","AU","AU07","Survivor Australia: Blood vs. Water",7,"Kate Austin","AU0136","KJ",37,NA,"Victoria",23,45,24,"22nd voted out","9th jury member","Water"
"173","AU","AU07","Survivor Australia: Blood vs. Water",7,"Josh Millgate","AU0134","Josh",31,NA,"Victoria",24,46,25,"23rd voted out","10th jury member","Water"
"174","AU","AU07","Survivor Australia: Blood vs. Water",7,"Shayelle Lajoie","AU0139","Shay",31,"Sunshine Coast","Queensland",24,47,26,"Runner-up",NA,"Water"
"175","AU","AU07","Survivor Australia: Blood vs. Water",7,"Chrissy Zaremba","AU0132","Chrissy",42,NA,"New South Wales",24,47,27,"2nd runner-up",NA,"Water"
"176","AU","AU07","Survivor Australia: Blood vs. Water",7,"Mark Wales","AU0031","Mark",42,"Melbourne","Victoria",24,47,28,"Sole Survivor",NA,"Water"
"177","AU","AU08","Survivor Australia: Heroes vs. Villains",8,"Benjamin Law","AU0141","Ben",40,"Nambour","Qld",NA,NA,NA,NA,NA,"Heroes"
"178","AU","AU08","Survivor Australia: Heroes vs. Villains",8,"David Zaharakis","AU0142","David",32,"Melbourne","Vic",NA,NA,NA,NA,NA,"Heroes"
"179","AU","AU08","Survivor Australia: Heroes vs. Villains",8,"Felicity Palmateer","AU0117","Flick",30,"Margaret River","Vic",NA,NA,NA,NA,NA,"Heroes"
"180","AU","AU08","Survivor Australia: Heroes vs. Villains",8,"Gerry Geltch","AU0144","Gerry",62,"Fraser Island","Qld",NA,NA,NA,NA,NA,"Heroes"
"181","AU","AU08","Survivor Australia: Heroes vs. Villains",8,"Hayley Leake","AU0119","Hayley",32,"Sydney","NSW",NA,NA,NA,NA,NA,"Heroes"
"182","AU","AU08","Survivor Australia: Heroes vs. Villains",8,"Matt Sharp","AU0146","Matt",NA,"Gold Coast","Qld",NA,NA,NA,NA,NA,"Heroes"
"183","AU","AU08","Survivor Australia: Heroes vs. Villains",8,"Nina Twine","AU0138","Nina",25,"Riverview","Florida",NA,NA,NA,NA,NA,"Heroes"
"184","AU","AU08","Survivor Australia: Heroes vs. Villains",8,"Paige Donald","AU0149","Paige",26,"Tambo","Qld",NA,NA,NA,NA,NA,"Heroes"
"185","AU","AU08","Survivor Australia: Heroes vs. Villains",8,"Rogue Rubin","AU0150","Rogue",32,"Melbourne","Vic",NA,NA,NA,NA,NA,"Heroes"
"186","AU","AU08","Survivor Australia: Heroes vs. Villains",8,"Sam Webb","AU0019","Sam",34,"Sydney","NSW",NA,NA,NA,NA,NA,"Heroes"
"187","AU","AU08","Survivor Australia: Heroes vs. Villains",8,"Sharni Vinson","AU0152","Sharni",39,"Sydney","NSW",NA,NA,NA,NA,NA,"Heroes"
"188","AU","AU08","Survivor Australia: Heroes vs. Villains",8,"Shaun Hampson","AU0085","Shaun",34,"Moonee Ponds","Vic",NA,NA,NA,NA,NA,"Heroes"
"189","AU","AU08","Survivor Australia: Heroes vs. Villains",8,"Anjali Rao","AU0140","Anjali",48,"Melbourne","Vic",NA,NA,NA,NA,NA,"Villains"
"190","AU","AU08","Survivor Australia: Heroes vs. Villains",8,"Fraser Lack","AU0143","Fraser",NA,"Melbourne","Vic",NA,NA,NA,NA,NA,"Villains"
"191","AU","AU08","Survivor Australia: Heroes vs. Villains",8,"George Mladenov","AU0118","George",32,"Sydney","NSW",NA,NA,NA,NA,NA,"Villains"
"192","AU","AU08","Survivor Australia: Heroes vs. Villains",8,"Jackie Glazier","AU0058","Jackie",49,"Melbourne","Vic",NA,NA,NA,NA,NA,"Villains"
"193","AU","AU08","Survivor Australia: Heroes vs. Villains",8,"Jordie Hansen","AU0133","Jordie",26,"Melbourne","Vic",NA,NA,NA,NA,NA,"Villains"
"194","AU","AU08","Survivor Australia: Heroes vs. Villains",8,"Liz Parnov","AU0145","Liz",28,"Perth","WA",NA,NA,NA,NA,NA,"Villains"
"195","AU","AU08","Survivor Australia: Heroes vs. Villains",8,"Michael Warren","AU0147","Michael",NA,"Sydney","NSW",NA,NA,NA,NA,NA,"Villains"
"196","AU","AU08","Survivor Australia: Heroes vs. Villains",8,"Mimi Tang","AU0148","Mimi",30,"Melbourne","Vic",NA,NA,NA,NA,NA,"Villains"
"197","AU","AU08","Survivor Australia: Heroes vs. Villains",8,"Sarah Marschke","AU0151","Sarah",23,"Sydney","NSW",NA,NA,NA,NA,NA,"Villains"
"198","AU","AU08","Survivor Australia: Heroes vs. Villains",8,"Shonee Bowtell","AU0068","Shonee",30,"London","England",NA,NA,NA,NA,NA,"Villains"
"199","AU","AU08","Survivor Australia: Heroes vs. Villains",8,"Simon Mee","AU0106","Simon",32,"Brisbane","Qld",NA,NA,NA,NA,NA,"Villains"
"200","AU","AU08","Survivor Australia: Heroes vs. Villains",8,"Steve Khouw","AU0051","Stevie",62,"Sydney","NSW",NA,NA,NA,NA,NA,"Villains"
"201","NZ","NZ01","Survivor NZ: Nicaragua",1,"Hannah Gough","NZ0001","Hannah",27,"Whangarei",NA,1,1,1,"1st voted out",NA,"Mogoton"
"202","NZ","NZ01","Survivor NZ: Nicaragua",1,"Deanna Cambioso","NZ0002","Dee",29,"Auckland",NA,1,1,2,"2nd voted out",NA,"Hermosa"
"203","NZ","NZ01","Survivor NZ: Nicaragua",1,"Anthony Deane","NZ0003","Tony",55,"Gisborne",NA,2,4,3,"3rd voted out",NA,"Mogoton"
"204","NZ","NZ01","Survivor NZ: Nicaragua",1,"Isabel Pearson","NZ0004","Izzy",30,"Auckland",NA,4,8,4,"4th voted out",NA,"Mogoton"
"205","NZ","NZ01","Survivor NZ: Nicaragua",1,"Louisa McClintock","NZ0005","Lou",19,"Cheviot",NA,5,10,5,"Medically evacuated",NA,"Mogoton"
"206","NZ","NZ01","Survivor NZ: Nicaragua",1,"Georgia Bergerson","NZ0006","Georgia",26,"Palmerston North",NA,6,12,6,"5th voted out",NA,"Hermosa"
"207","NZ","NZ01","Survivor NZ: Nicaragua",1,"Shayna Swain-Tapusoa","NZ0007","Shay",27,"Hamilton",NA,8,16,7,"6th voted out",NA,"Mogoton"
"208","NZ","NZ01","Survivor NZ: Nicaragua",1,"Leandro Den Haan","NZ0008","Lee",29,"Motueka",NA,10,20,8,"7th voted out","1st jury member","Hermosa"
"209","NZ","NZ01","Survivor NZ: Nicaragua",1,"Michael Sparrow","NZ0009","Mike",27,"Tauranga",NA,11,20,9,"8th voted out",NA,"Hermosa"
"210","NZ","NZ01","Survivor NZ: Nicaragua",1,"Matai'a Salatielu Tiatia","NZ0010","Sala",40,"Christchurch",NA,12,24,10,"9th voted out","2nd jury member","Mogoton"
"211","NZ","NZ01","Survivor NZ: Nicaragua",1,"Jakob Thomas","NZ0011","Jak",22,"Lower Hutt",NA,13,26,11,"10th voted out","5th jury member","Hermosa"
"212","NZ","NZ01","Survivor NZ: Nicaragua",1,"Shannon Quinn","NZ0012","Shannon",24,"Christchurch",NA,14,28,12,"11th voted out","3rd jury member","Hermosa"
"213","NZ","NZ01","Survivor NZ: Nicaragua",1,"Shayna Swain-Tapusoa","NZ0007","Shay",27,"Hamilton",NA,16,32,13,"12th voted out","4th jury member","Mogoton"
"214","NZ","NZ01","Survivor NZ: Nicaragua",1,"Nathan Davis","NZ0013","Nate",45,"Dannevirke",NA,18,35,14,"13th voted out",NA,"Hermosa"
"215","NZ","NZ01","Survivor NZ: Nicaragua",1,"Michael Sparrow","NZ0009","Mike",27,"Tauranga",NA,19,37,15,"14th voted out","6th jury member","Hermosa"
"216","NZ","NZ01","Survivor NZ: Nicaragua",1,"Nathan Davis","NZ0013","Nate",45,"Dannevirke",NA,19,38,16,"15th voted out","7th jury member","Hermosa"
"217","NZ","NZ01","Survivor NZ: Nicaragua",1,"Barbara Raos","NZ0014","Barb",53,"Auckland",NA,19,39,17,"2nd runner-up",NA,"Hermosa"
"218","NZ","NZ01","Survivor NZ: Nicaragua",1,"Avi Duckor-Jones","NZ0016","Avi",32,"Wellington",NA,19,39,18,"Sole Survivor",NA,"Mogoton"
"219","NZ","NZ01","Survivor NZ: Nicaragua",1,"Thomas Paterson","NZ0015","Tom",26,"Tauranga",NA,19,39,19,"Runner-up",NA,"Mogoton"
"220","SA","SA01","Survivor South Africa: Panama",1,"Don Soper","SA0001","Don",54,"Johannesburg","Gauteng",1,3,1,"1st voted out",NA,"Rana"
"221","SA","SA01","Survivor South Africa: Panama",1,"Sam Allerton","SA0002","Sam",30,"Hogsback","Eastern Cape",2,6,2,"2nd voted out",NA,"Aguila"
"222","SA","SA01","Survivor South Africa: Panama",1,"Jude Wilken","SA0003","Jude",39,"Kempton Park","Gauteng",3,8,3,"Quit",NA,"Aguila"
"223","SA","SA01","Survivor South Africa: Panama",1,"Ncumisa Ngcaweni","SA0004","Ncumisa",30,"Cape Town","Western Cape",4,10,4,"3rd voted out",NA,"Rana"
"224","SA","SA01","Survivor South Africa: Panama",1,"Sanele Gumede","SA0005","Sanele",27,"Johannesburg","Gauteng",5,12,5,"Medically evacuated",NA,"Aguila"
"225","SA","SA01","Survivor South Africa: Panama",1,"Danielle Vukic","SA0006","Danielle",35,"Cape Town","Western Cape",6,14,6,"4th voted out",NA,"Rana"
"226","SA","SA01","Survivor South Africa: Panama",1,"Nico Hinis","SA0007","Nico",43,"Johannesburg","Gauteng",7,16,7,"5th voted out",NA,"Aguila"
"227","SA","SA01","Survivor South Africa: Panama",1,"Brigitte Willers","SA0008","Brigitte",24,"Johannesburg","Gauteng",8,19,8,"6th voted out","1st jury member","Aguila"
"228","SA","SA01","Survivor South Africa: Panama",1,"Mzi Tyhokolo","SA0009","Mzi",31,"Johannesburg","Gauteng",9,20,9,"7th voted out",NA,"Aguila"
"229","SA","SA01","Survivor South Africa: Panama",1,"Vanessa Marawa","SA0010","Vanessa",27,"Durban","Kwa Zulu-Natal",10,22,10,"8th voted out",NA,"Aguila"
"230","SA","SA01","Survivor South Africa: Panama",1,"Lezel Crook","SA0011","Lezel",28,"Cape Town","Western Cape",11,24,11,"9th voted out","2nd jury member","Rana"
"231","SA","SA01","Survivor South Africa: Panama",1,"Gareth Tjasink","SA0012","Gareth",27,"Johannesburg","Gauteng",12,27,12,"10th voted out","3rd jury member","Rana"
"232","SA","SA01","Survivor South Africa: Panama",1,"Zayn Nabbi","SA0013","Zayn",24,"Durban","Kwa Zulu-Natal",13,28,13,"11th voted out","4th jury member","Rana"
"233","SA","SA01","Survivor South Africa: Panama",1,"Mzi Tyhokolo","SA0009","Mzi",31,"Johannesburg","Gauteng",13,29,14,"12th voted out","5th jury member","Aguila"
"234","SA","SA01","Survivor South Africa: Panama",1,"Jacinda Louw","SA0014","Jacinda",25,"Johannesburg","Gauteng",13,29,15,"Runner-up",NA,"Rana"
"235","SA","SA01","Survivor South Africa: Panama",1,"Vanessa Marawa","SA0010","Vanessa",27,"Durban","Kwa Zulu-Natal",13,29,16,"Sole Survivor",NA,"Aguila"
"236","SA","SA02","Survivor South Africa: Malaysia",2,"Nomfundo Vilokazi","SA0015","Nomfundo",27,"Pretoria","GP",1,3,1,"1st voted out",NA,"Iban"
"237","SA","SA02","Survivor South Africa: Malaysia",2,"Nicola Windt","SA0016","Nicola",37,"Harding","KZN",2,5,2,"2nd voted out",NA,"Bajau"
"238","SA","SA02","Survivor South Africa: Malaysia",2,"Viwe Soga","SA0017","Viwe",23,"Melrose","GP",3,7,3,"3rd voted out",NA,"Iban"
"239","SA","SA02","Survivor South Africa: Malaysia",2,"Elise Smith","SA0018","Elise",24,"Sunninghill","GP",4,9,4,"4th voted out",NA,"Bajau"
"240","SA","SA02","Survivor South Africa: Malaysia",2,"Nichal Ramchander","SA0019","Nichal",25,"Phoenix","KZN",5,11,5,"5th voted out",NA,"Bajau"
"241","SA","SA02","Survivor South Africa: Malaysia",2,"Rijesh Govender","SA0020","Rijesh",30,"Lyndhurst","GP",6,13,6,"6th voted out",NA,"Bajau"
"242","SA","SA02","Survivor South Africa: Malaysia",2,"Lisa Atkinson","SA0021","Lisa",21,"Durban","KZN",7,15,7,"7th voted out",NA,"Iban"
"243","SA","SA02","Survivor South Africa: Malaysia",2,"Irshaad Ally","SA0022","Irshaad",29,"Lyndhurst","GP",8,17,8,"8th voted out",NA,"Iban"
"244","SA","SA02","Survivor South Africa: Malaysia",2,"Hein Vosloo","SA0023","Hein",47,"Manzengwenya","KZN",9,19,9,"9th voted out",NA,"Bajau"
"245","SA","SA02","Survivor South Africa: Malaysia",2,"Dyke Higginson","SA0024","Dyke",28,"Marina Beach","KZN",10,21,10,"10th voted out","1st jury member","Bajau"
"246","SA","SA02","Survivor South Africa: Malaysia",2,"Angela Beck","SA0025","Angela",23,"Krugersdorp","GP",11,23,11,"11th voted out","2nd jury member","Bajau"
"247","SA","SA02","Survivor South Africa: Malaysia",2,"Angie Bennett","SA0026","Angie",30,"Mowbray","WC",12,25,12,"12th voted out","3rd jury member","Iban"
"248","SA","SA02","Survivor South Africa: Malaysia",2,"Mandla Mbau","SA0027","Mandla",36,"Glen Marais","GP",13,26,13,"Eliminated","4th jury member","Iban"
"249","SA","SA02","Survivor South Africa: Malaysia",2,"Amanda Hoosen","SA0028","Amanda",29,"Weltevredenpark","GP",13,27,14,"13th voted out","5th jury member","Bajau"
"250","SA","SA02","Survivor South Africa: Malaysia",2,"Grant Clark","SA0029","Grant",35,"Tokai","WC",13,27,15,"Runner-up",NA,"Iban"
"251","SA","SA02","Survivor South Africa: Malaysia",2,"Lorette Mostert","SA0030","Lorette",36,"Middelburg","MP",13,27,16,"Sole Survivor",NA,"Iban"
"252","SA","SA03","Survivor South Africa: Santa Carolina",3,"Christina Storm","SA0031","Christina",35,"Cape Town","Western Cape",1,3,1,"Quit",NA,"Chibudu"
"253","SA","SA03","Survivor South Africa: Santa Carolina",3,"Garth Collins","SA0032","Garth",43,"Johannesburg","Gauteng",1,3,2,"1st voted out",NA,"Chibudu"
"254","SA","SA03","Survivor South Africa: Santa Carolina",3,"Jub Jub Maarohanye","SA0033","Jub Jub",29,"Johannesburg","Gauteng",2,6,3,"Quit",NA,"Chibudu"
"255","SA","SA03","Survivor South Africa: Santa Carolina",3,"Cindy Nell","SA0034","Cindy",28,"Johannesburg","Gauteng",2,6,4,"2nd voted out",NA,"Timbila"
"256","SA","SA03","Survivor South Africa: Santa Carolina",3,"Craig Jacobs","SA0035","Craig",35,"Cape Town","Western Cape",3,9,5,"3rd voted out",NA,"Chibudu"
"257","SA","SA03","Survivor South Africa: Santa Carolina",3,"Lady Lea Moscou Barrett","SA0036","Lady Lea",29,"Johannesburg","Gauteng",4,11,6,"4th voted out",NA,"Timbila"
"258","SA","SA03","Survivor South Africa: Santa Carolina",3,"Darren Maule","SA0037","Darren",37,"Johannesburg","Gauteng",5,12,7,"5th voted out",NA,"Timbila"
"259","SA","SA03","Survivor South Africa: Santa Carolina",3,"Sandi Schultz","SA0038","Sandi",45,"Johannesburg","Gauteng",6,14,8,"6th voted out",NA,"Timbila"
"260","SA","SA03","Survivor South Africa: Santa Carolina",3,"Hanna Grobler","SA0039","Hanna",28,"Johannesburg","Gauteng",7,15,9,"7th voted out","1st jury member","Chibudu"
"261","SA","SA03","Survivor South Africa: Santa Carolina",3,"Louw Venter","SA0040","Louw",34,"Cape Town","Western Cape",8,17,10,"8th voted out","2nd jury member","Timbila"
"262","SA","SA03","Survivor South Africa: Santa Carolina",3,"Okkert Brits","SA0041","Okkert",36,"Port Elizabeth","Eastern Cape",9,19,11,"9th voted out","3rd jury member","Chibudu"
"263","SA","SA03","Survivor South Africa: Santa Carolina",3,"Gys de Villiers","SA0042","Gys",49,"Knysna","Western Cape",10,21,12,"10th voted out","4th jury member","Chibudu"
"264","SA","SA03","Survivor South Africa: Santa Carolina",3,"Izak Davel","SA0043","Izak",26,"Johannesburg","Gauteng",11,23,13,"11th voted out","5th jury member","Timbila"
"265","SA","SA03","Survivor South Africa: Santa Carolina",3,"Kaseran Pillay","SA0044","Kaseran",34,"Johannesburg","Gauteng",12,25,14,"12th voted out","6th jury member","Timbila"
"266","SA","SA03","Survivor South Africa: Santa Carolina",3,"Sade Giliberti","SA0045","Sade",24,"Johannesburg","Gauteng",13,26,15,"13th voted out","7th jury member","Chibudu"
"267","SA","SA03","Survivor South Africa: Santa Carolina",3,"ProVerb Thekisho","SA0046","ProVerb",28,"Johannesburg","Gauteng",13,27,16,"14th voted out","8th jury member","Timbila"
"268","SA","SA03","Survivor South Africa: Santa Carolina",3,"Ashley Hayden","SA0047","Ashley",42,"Johannesburg","Gauteng",14,27,17,"Runner-up",NA,"Timbila"
"269","SA","SA03","Survivor South Africa: Santa Carolina",3,"GiGi van Schalkwyk","SA0048","GiGi",42,"Johannesburg","Gauteng",14,27,18,"Sole Survivor",NA,"Chibudu"
"270","SA","SA04","Survivor South Africa: Maldives",4,"Lukhanyo Nontshinga","SA0049","Lukhanyo",27,"Kimberley","Northern Cape",1,3,1,"1st voted out",NA,"Pleb"
"271","SA","SA04","Survivor South Africa: Maldives",4,"Philicity Reeken","SA0050","Philicity",30,"Johannesburg","Gauteng",2,5,2,"2nd voted out",NA,"Celeb"
"272","SA","SA04","Survivor South Africa: Maldives",4,"Tshepo Maseko","SA0051","Tshepo",36,"Johannesburg","Gauteng",3,7,3,"3rd voted out",NA,"Celeb"
"273","SA","SA04","Survivor South Africa: Maldives",4,"Tasleem Vally","SA0052","Tasleem",25,"Durban","Kwa Zulu Natal",4,9,4,"4th voted out",NA,"Pleb"
"274","SA","SA04","Survivor South Africa: Maldives",4,"Carmel Fisher","SA0053","Carmel",29,"Johannesburg","Gauteng",5,11,5,"5th voted out",NA,"Celeb"
"275","SA","SA04","Survivor South Africa: Maldives",4,"Jacques Terre'Blanche","SA0054","Jacques",28,"Johannesburg","Gauteng",6,13,6,"Quit",NA,"Celeb"
"276","SA","SA04","Survivor South Africa: Maldives",4,"Sindi Lukhele","SA0055","Sindi",25,"Johannesburg","Gauteng",6,13,7,"6th voted out",NA,"Pleb"
"277","SA","SA04","Survivor South Africa: Maldives",4,"Vanessa Haywood","SA0056","Vanessa",33,"Cape Town","Western Cape",7,15,8,"Medically evacuated","1st jury member","Celeb"
"278","SA","SA04","Survivor South Africa: Maldives",4,"Roxy Burger","SA0057","Roxy",24,"Johannesburg","Gauteng",7,15,9,"7th voted out","2nd jury member","Celeb"
"279","SA","SA04","Survivor South Africa: Maldives",4,"Harry Wiggins","SA0058","Harry",27,"Worcester","Western Cape",7,15,10,"8th voted out","3rd jury member","Pleb"
"280","SA","SA04","Survivor South Africa: Maldives",4,"Simon Coetzer","SA0059","Simon",40,"Johannesburg","Gauteng",8,17,11,"9th voted out","4th jury member","Pleb"
"281","SA","SA04","Survivor South Africa: Maldives",4,"Malusi Mbambo","SA0060","Malusi",30,"Durban","Kwa Zulu Natal",9,19,12,"10th voted out","5th jury member","Pleb"
"282","SA","SA04","Survivor South Africa: Maldives",4,"Tejan Pillay","SA0061","Tejan",32,"Durban","Kwa Zulu Natal",10,21,13,"11th voted out","6th jury member","Pleb"
"283","SA","SA04","Survivor South Africa: Maldives",4,"Sean September","SA0062","Sean",40,"Cape Town","Western Cape",11,23,14,"12th voted out","7th jury member","Pleb"
"284","SA","SA04","Survivor South Africa: Maldives",4,"Alison de Chazal","SA0063","Alison",53,"Durban","Kwa Zulu Natal",12,25,15,"13th voted out","8th jury member","Pleb"
"285","SA","SA04","Survivor South Africa: Maldives",4,"Mxo Lokwe","SA0064","Mxo",31,"Johannesburg","Gauteng",13,26,16,"14th voted out","9th jury member","Celeb"
"286","SA","SA04","Survivor South Africa: Maldives",4,"Bonnie Henna","SA0065","Bonnie",31,"Cape Town","Western Cape",13,27,17,"15th voted out","10th jury member","Celeb"
"287","SA","SA04","Survivor South Africa: Maldives",4,"Letshego Moshoeu","SA0066","Letshego",27,"Johannesburg","Gauteng",14,27,18,"Runner-up",NA,"Pleb"
"288","SA","SA04","Survivor South Africa: Maldives",4,"Hykie Berg","SA0067","Hykie",32,"Johannesburg","Gauteng",14,27,19,"Sole Survivor",NA,"Celeb"
"289","SA","SA05","Survivor South Africa: Champions",5,"Ashleigh Bryant","SA0068","Ashleigh",22,"Pinelands","Western Cape",2,3,1,"1st voted out",NA,"Selatan"
"290","SA","SA05","Survivor South Africa: Champions",5,"Marsha Wessels","SA0069","Marsha",40,"Retreat","Western Cape",3,5,2,"2nd voted out",NA,"Selatan"
"291","SA","SA05","Survivor South Africa: Champions",5,"Killarney Jones","SA0070","Killarney",44,"Benoni","Gauteng",4,7,3,"3rd voted out",NA,"Utara"
"292","SA","SA05","Survivor South Africa: Champions",5,"Zan Lang","SA0071","Zan",24,"East London","Eastern Cape",5,9,4,"4th voted out",NA,"Utara"
"293","SA","SA05","Survivor South Africa: Champions",5,"Shona Macdonald","SA0072","Shona",24,"Craigavon","Gauteng",5,9,5,"5th voted out",NA,"Selatan"
"294","SA","SA05","Survivor South Africa: Champions",5,"Phil Dickson","SA0073","Phil",32,"Durban","Kwa Zulu Natal",6,11,6,"6th voted out",NA,"Selatan"
"295","SA","SA05","Survivor South Africa: Champions",5,"Gena Alkana","SA0074","Gena",29,"Sea Point","Western Cape",7,13,7,"7th voted out",NA,"Selatan"
"296","SA","SA05","Survivor South Africa: Champions",5,"Sonette Myburgh","SA0075","Sonette",40,"Witpoortijie","Gauteng",8,15,8,"8th voted out",NA,"Utara"
"297","SA","SA05","Survivor South Africa: Champions",5,"Stephen Walker","SA0076","Stephen",25,"Johannesburg","Gauteng",9,17,9,"9th voted out",NA,"Utara"
"298","SA","SA05","Survivor South Africa: Champions",5,"Marian de Vos","SA0077","Marian",25,"Lone Hill","Gauteng",11,19,10,"10th voted out","1st jury member","Utara"
"299","SA","SA05","Survivor South Africa: Champions",5,"Solly Mathiba","SA0078","Solly",32,"Kathu","Northern Cape",12,20,11,"11th voted out","2nd jury member","Utara"
"300","SA","SA05","Survivor South Africa: Champions",5,"Moyra Makina","SA0079","Moyra",34,"Claremont","Western Cape",13,21,12,"12th voted out","3rd jury member","Selatan"
"301","SA","SA05","Survivor South Africa: Champions",5,"Vel Bodiba","SA0080","Vel",26,"Mabopane","Gauteng",13,21,13,"13th voted out","4th jury member","Utara"
"302","SA","SA05","Survivor South Africa: Champions",5,"Shane Hattingh","SA0081","Shane",42,"Bryanston","Gauteng",14,22,14,"14th voted out","5th jury member","Utara"
"303","SA","SA05","Survivor South Africa: Champions",5,"Altaaf Sheik","SA0082","Altaaf",29,"Durban","Kwa Zulu Natal",15,24,15,"15th voted out","6th jury member","Selatan"
"304","SA","SA05","Survivor South Africa: Champions",5,"Zavion Kotze","SA0083","Zavion",25,"Johannesburg","Gauteng",16,25,16,"16th voted out","7th jury member","Selatan"
"305","SA","SA05","Survivor South Africa: Champions",5,"David de Wet","SA0084","David",53,"Roosevelt Park","Gauteng",17,26,17,"17th voted out","8th jury member","Selatan"
"306","SA","SA05","Survivor South Africa: Champions",5,"Sivu Xabanisa","SA0085","Sivu",23,"Khayelitsha","Western Cape",18,27,18,"2nd Runner-up",NA,"Utara"
"307","SA","SA05","Survivor South Africa: Champions",5,"Buhle Madlala","SA0086","Buhle",35,"Northcliff","Gauteng",18,27,19,"Runner-up",NA,"Utara"
"308","SA","SA05","Survivor South Africa: Champions",5,"Graham Jenneker","SA0087","Graham",28,"Bellville","Western Cape",18,27,20,"Sole Survivor",NA,"Selatan"
"309","SA","SA06","Survivor South Africa: Philippines",6,"Seamus Holmes","SA0088","Seamus",25,"Durban","Kwa Zulu Natal",1,3,1,"1st voted out",NA,"Luzon"
"310","SA","SA06","Survivor South Africa: Philippines",6,"Neil Voller","SA0089","Neil",55,"Johannesburg","Gauteng",2,6,2,"Eliminated",NA,"Luzon"
"311","SA","SA06","Survivor South Africa: Philippines",6,"Stacey-Lee Valentyn","SA0090","Stacey-Lee",27,"Cape Town","Western Cape",3,8,3,"2nd voted out",NA,"Mindanao"
"312","SA","SA06","Survivor South Africa: Philippines",6,"Adrian Chetty","SA0091","Ace",28,"Johannesburg","Gauteng",4,11,4,"3rd voted out",NA,"Luzon"
"313","SA","SA06","Survivor South Africa: Philippines",6,"Murishca Martheze","SA0092","Murishca",34,"Cape Town","Western Cape",5,13,5,"4th voted out",NA,"Mindanao"
"314","SA","SA06","Survivor South Africa: Philippines",6,"Marthunis Oosthuizen","SA0093","Marthunis",29,"Durban","Kwa Zulu Natal",6,16,6,"Quit",NA,"Mindanao"
"315","SA","SA06","Survivor South Africa: Philippines",6,"Tevin Naidu","SA0094","Tevin",24,"Durban","Kwa Zulu Natal",7,18,7,"5th voted out",NA,"Mindanao"
"316","SA","SA06","Survivor South Africa: Philippines",6,"Josie Eveleigh","SA0095","Josie",28,"Cape Town","Western Cape",8,21,8,"6th voted out",NA,"Luzon"
"317","SA","SA06","Survivor South Africa: Philippines",6,"Vusi Mafulela","SA0096","Vusi",35,"Johannesburg","Gauteng",9,25,9,"7th voted out","1st jury member","Luzon"
"318","SA","SA06","Survivor South Africa: Philippines",6,"Chane Mynhardt","SA0097","Chane",28,"Bloemfontein","Free State",10,27,10,"8th voted out","2nd jury member","Luzon"
"319","SA","SA06","Survivor South Africa: Philippines",6,"Palesa Tau","SA0098","Palesa",28,"Johannesburg","Gauteng",11,29,11,"9th voted out","3rd jury member","Luzon"
"320","SA","SA06","Survivor South Africa: Philippines",6,"Antoinette Tebbutt","SA0099","Toni",38,"Johannesburg","Gauteng",12,30,12,"10th voted out","4th jury member","Mindanao"
"321","SA","SA06","Survivor South Africa: Philippines",6,"Pheko Phetoe","SA0100","PK",28,"Pretoria","Gauteng",13,33,13,"11th voted out","5th jury member","Mindanao"
"322","SA","SA06","Survivor South Africa: Philippines",6,"Katinka Oosthuizen","SA0101","Katinka",19,"Mossel Bay","Western Cape",14,35,14,"12th voted out","6th jury member","Mindanao"
"323","SA","SA06","Survivor South Africa: Philippines",6,"Werner Joubert","SA0102","Werner",34,"Secunda","Mpumalanga",15,37,15,"13th voted out","7th jury member","Mindanao"
"324","SA","SA06","Survivor South Africa: Philippines",6,"Annalize Sainsbury","SA0103","Annalize",44,"Cape Town","Western Cape",16,38,16,"14th voted out","8th jury member","Luzon"
"325","SA","SA06","Survivor South Africa: Philippines",6,"Jeanne Michel","SA0104","Jeanne",34,"Cape Town","Western Cape",16,39,17,"Runner-up",NA,"Mindanao"
"326","SA","SA06","Survivor South Africa: Philippines",6,"Tom Swartz","SA0105","Tom",41,"Port Elizabeth","Eastern Cape",16,39,18,"Sole Survivor",NA,"Luzon"
"327","SA","SA07","Survivor South Africa: Island of Secrets",7,"Lee-Anne van Renen","SA0106","Lee-Anne",33,"Durbanville","Western Cape",1,3,1,"1st voted out",NA,"Sa'ula"
"328","SA","SA07","Survivor South Africa: Island of Secrets",7,"Paul Smulders","SA0107","Paul",54,"Roodepoort","Gauteng",2,5,2,"2nd voted out",NA,"Sa'ula"
